Brand_ID,Model_ID,Segment_ID,Vehicle_Name,Year_of_Manufacture,Vehicle_Age,Insurance,Fuel_Type,Seats_Capacity,Kms_Driven,RTO_Location,Ownership,Engine_Displacement,Transmission,Power_BHP,Drive_Type,Mileage_By_Fuel_Type,New_Vehicle_Price_Lakh,Vehicle_Price_Lakh,Depreciation_Percentage,Other_Features,Value_For_Money_Score
6,74,2,Baleno,2018,7,Expired,Petrol,5,67000,Surat,Second Owner,1197.0,Manual,83.1,Unknown,21.4,8.32,4.8,42.31,Engine Start/Stop Button | Automatic Climate Control | Rear Camera,6.6
6,19,2,Swift,2011,14,Comprehensive,Petrol,5,78300,HR98,First Owner,1298.0,Manual,85.8,Unknown,17.5,6.48,2.55,60.65,No_Features,5.4
2,75,2,Grand,2023,2,Comprehensive,Petrol,5,40000,Ahmedabad,First Owner,1197.0,Manual,82.0,Unknown,18.0,8.26,6.45,21.91,Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,9.2
6,76,4,Ertiga,2018,7,Expired,Diesel,7,88000,Surat,Second Owner,1248.0,Manual,88.5,Unknown,24.52,10.81,7.8,27.84,Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,7.4
4,77,3,Harrier,2023,2,Com + Zero Dep,Diesel,5,40000,Ahmedabad,Second Owner,1956.0,Manual,,Unknown,,21.0,14.5,30.95,No_Features,9.0
4,1705,2,Altroz,2020,5,Comprehensive,Petrol,5,79000,Mehsana,First Owner,1199.0,Manual,,Unknown,,7.25,5.25,27.59,No_Features,8.2
2,78,2,i20,2021,4,Comprehensive,Petrol,5,27724,Vadodara,Second Owner,1197.0,Manual,,Unknown,,8.98,7.25,19.27,No_Features,9.2
8,79,1,City,2016,9,Expired,Diesel,5,86700,Gandhinagar,Second Owner,1498.0,Manual,,Unknown,,12.92,4.25,67.11,No_Features,5.8
8,23,2,Brio,2012,13,Expired,Petrol,5,96000,Ghaziabad,First Owner,1198.0,Manual,86.8,Unknown,19.4,5.41,2.5,53.79,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Steering Mounted Controls,6.2
2,80,2,Grand,2019,6,Comprehensive,CNG,5,80000,Ahmedabad,First Owner,1197.0,Manual,65.39,Unknown,18.9,7.31,5.45,25.44,Rear AC Vents,8.2
6,81,4,Ertiga,2017,8,Comprehensive,Diesel,7,80000,New Delhi,First Owner,1248.0,Manual,88.5,Unknown,24.52,12.85,7.5,41.63,Touchscreen | Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats | Rear Camera,6.8
6,82,3,Brezza,2023,2,Expired,CNG,5,40000,Gandhinagar,First Owner,1462.0,Manual,86.63,FWD,25.51,11.96,9.5,20.57,Automatic Climate Control | Rear AC Vents | Parking Sensors | Advanced Internet Features,9.2
6,44,3,Vitara,2018,7,Expired,Diesel,5,65000,Ahmedabad,Second Owner,1248.0,Manual,88.5,FWD,24.3,8.57,6.1,28.82,Air Purifier | Parking Sensors,7.4
6,83,2,Wagon,2020,5,Comprehensive,Petrol,5,68000,Sabarkantha,First Owner,1197.0,Manual,81.8,Unknown,20.52,6.41,5.11,20.28,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,8.2
6,84,2,Alto,2020,5,Expired,Petrol,5,41700,Kheda,First Owner,796.0,Manual,47.33,Unknown,22.05,4.39,3.3,24.83,Air Conditioner,8.6
4,1705,2,Altroz,2020,5,Expired,Petrol,5,72500,Mehsana,First Owner,1199.0,Manual,84.88,Unknown,19.05,7.25,5.25,27.59,Lane Change Indicator | Android Auto/Apple CarPlay,8.2
16,85,5,E-Class,2023,2,Third Party,Diesel,5,20000,Sabarkantha,First Owner,1950.0,Automatic,,Unknown,,85.62,63.0,26.42,No_Features,9.2
2,86,2,Grand,2024,1,Expired,CNG,5,25000,Udaipur,First Owner,1197.0,Manual,68.0,Unknown,27.0,9.95,8.7,12.56,Rear AC Vents | Android Auto/Apple CarPlay | Rear Camera,10.0
2,87,2,Grand,2015,10,Comprehensive,Petrol,5,57000,Surat,First Owner,1197.0,Manual,82.0,Unknown,18.9,6.58,4.1,37.69,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Height Adjustable Driver Seat | Bluetooth Connectivity | Steering Mounted Controls,7.6
5,88,3,XUV500,2019,6,Comprehensive,Diesel,7,88000,Sabarkantha,First Owner,2179.0,Manual,152.87,FWD,15.1,19.23,13.0,32.4,Powered Front Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.2
6,89,2,Swift,2014,11,Comprehensive,Diesel,5,78352,Sabarkantha,Second Owner,1248.0,Manual,74.0,Unknown,25.2,7.5,4.1,45.33,No_Features,6.0
2,90,1,Verna,2017,8,Expired,Petrol,5,65000,Ahmedabad,First Owner,1591.0,Manual,121.3,Unknown,17.0,13.28,6.5,51.05,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors,6.8
17,91,4,Triber,2020,5,Third Party,Petrol,7,60000,Udaipur,First Owner,999.0,Manual,72.0,Unknown,20.0,8.39,4.0,52.32,Touchscreen | Parking Sensors | Rear AC Vents | Rear Charging Sockets | Rear Camera,7.4
3,92,2,Polo,2013,12,Expired,Petrol,5,107000,Vadodara,First Owner,1198.0,Manual,73.9,Unknown,16.47,7.02,3.65,48.01,Automatic Climate Control,5.8
2,93,2,i20,2015,10,Expired,Petrol,5,65000,Ahmedabad,Second Owner,1197.0,Manual,81.83,Unknown,18.6,7.7,4.6,40.26,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Rear Camera,6.6
6,94,2,Wagon,2017,8,Expired,Petrol,5,85000,Ahmedabad,Second Owner,998.0,Manual,67.04,Unknown,20.51,5.31,3.4,35.97,Air Conditioner | Digital Odometer,7.4
1,95,4,Innova,2017,8,Comprehensive,Diesel,7,134000,New Delhi,First Owner,2393.0,Manual,147.8,Unknown,,24.71,14.0,43.34,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Tumble Fold Seats,6.4
18,96,2,Micra,2017,8,Comprehensive,Petrol,5,50000,Gandhinagar,First Owner,1198.0,Manual,,Unknown,,5.64,2.25,60.11,No_Features,6.4
6,1705,2,Swift,2023,2,Third Party,Petrol,5,33000,Rajkot,First Owner,1197.0,Manual,,Unknown,,7.96,6.6,17.09,No_Features,10.0
2,7,3,Creta,2018,7,Comprehensive,Diesel,5,85900,Banaskantha,First Owner,1396.0,Manual,,Unknown,,12.77,8.5,33.44,No_Features,7.6
2,97,2,Grand,2017,8,Expired,Petrol,5,68000,Ahmedabad,Second Owner,1197.0,Manual,,Unknown,,7.42,4.65,37.33,No_Features,7.4
5,98,3,TUV,2018,7,Comprehensive,Diesel,7,75000,Ahmedabad,First Owner,1493.0,Manual,,Unknown,,11.44,6.4,44.06,No_Features,6.8
8,99,2,Brio,2011,14,Third Party,Petrol,5,56753,Sabarkantha,Second Owner,1198.0,Manual,86.8,Unknown,19.4,5.78,2.51,56.57,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Steering Mounted Controls,6.0
2,7,3,Creta,2017,8,Expired,Diesel,5,85900,Ahmedabad,Second Owner,1396.0,Manual,,Unknown,,12.77,7.4,42.05,No_Features,6.6
2,100,3,Creta,2023,2,Com + Zero Dep,Diesel,5,53007,patan,First Owner,1493.0,Manual,,Unknown,,18.17,14.75,18.82,No_Features,9.6
8,101,1,City,2010,15,Comprehensive,Petrol,5,45000,New Delhi,First Owner,1497.0,Manual,,Unknown,17.0,9.34,2.55,72.7,No_Features,5.8
6,84,2,Alto,2020,5,Expired,Petrol,5,55000,Surendranagar,First Owner,796.0,Manual,47.33,Unknown,22.05,4.39,3.35,23.69,Air Conditioner,8.2
1,1705,1,Etios,2011,14,Expired,Petrol,5,49500,New Delhi,First Owner,1496.0,Manual,88.73,Unknown,17.6,6.51,2.55,60.83,No_Features,5.8
2,25,1,Verna,2016,9,Expired,Diesel,5,90000,Gandhinagar,Second Owner,1582.0,Manual,126.2,Unknown,23.9,12.16,6.35,47.78,Automatic Climate Control | Parking Sensors,6.6
4,102,2,Tiago,2022,3,Expired,CNG,5,46000,Ahmedabad,First Owner,1199.0,Manual,72.0,Unknown,26.49,7.61,5.65,25.76,Android Auto/Apple CarPlay,9.2
8,103,1,City,2010,15,Third Party,Petrol,5,45858,Sabarkantha,Second Owner,1497.0,Manual,,Unknown,17.0,8.52,2.25,73.59,No_Features,5.6
6,44,3,Vitara,2019,6,Expired,Diesel,5,69000,Mehsana,Second Owner,1248.0,Manual,88.5,FWD,24.3,9.29,7.5,19.27,Air Purifier | Parking Sensors,8.8
2,104,2,Grand,2019,6,Comprehensive,CNG,5,70000,Ahmedabad,First Owner,1197.0,Manual,65.39,Unknown,18.9,7.31,5.85,19.97,Rear AC Vents,9.0
6,105,2,Alto,2017,8,Expired,Petrol,5,70321,Sabarkantha,First Owner,998.0,Manual,67.05,Unknown,23.95,4.5,2.8,37.78,Central Locking | Air Conditioner | Digital Odometer,7.6
2,106,2,i20,2019,6,Third Party,Petrol,5,67250,Sabarkantha,First Owner,1197.0,Manual,81.86,Unknown,18.6,7.09,5.45,23.13,Rear AC Vents | Lane Change Indicator,8.2
6,1705,2,Celerio,2017,8,Expired,Petrol,5,71000,patan,Second Owner,998.0,Manual,67.04,Unknown,23.1,5.23,3.5,33.08,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,7.4
6,76,4,Ertiga,2016,9,Expired,Diesel,7,78363,Sabarkantha,Second Owner,1248.0,Manual,88.5,Unknown,24.52,11.59,6.8,41.33,Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,6.6
2,25,3,Creta,2016,9,Comprehensive,Diesel,5,72541,New Delhi,First Owner,1582.0,Manual,,Unknown,,15.2,7.45,50.99,No_Features,6.8
2,7,3,Creta,2017,8,Expired,Diesel,5,70000,New Delhi,Second Owner,1396.0,Manual,88.7,FWD,21.38,13.66,7.0,48.76,Rear AC Vents,6.6
5,8,3,XUV500,2017,8,Expired,Diesel,7,78900,Ahmedabad,Second Owner,2179.0,Manual,140.0,FWD,16.0,19.47,6.25,67.9,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,5.8
12,107,3,Sonet,2022,3,Comprehensive,Diesel,5,95000,Prakasam,First Owner,1493.0,Manual,98.63,FWD,18.4,15.02,9.9,34.09,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.8
6,108,2,Celerio,2022,3,Expired,Petrol,5,95000,Prakasam,First Owner,998.0,Manual,65.71,Unknown,25.24,7.26,5.5,24.24,Android Auto/Apple CarPlay,8.8
6,109,2,Wagon,2020,5,Comprehensive,Petrol,5,65000,Prakasam,First Owner,998.0,Manual,,Unknown,,6.54,4.8,26.61,No_Features,8.2
2,100,3,Venue,2021,4,Comprehensive,Diesel,5,113000,Prakasam,First Owner,1493.0,Manual,,Unknown,,11.89,9.1,23.47,No_Features,7.8
14,110,3,Gloster,2020,5,Expired,Diesel,6,130000,Prakasam,First Owner,1996.0,Automatic,,Unknown,,48.78,26.0,46.7,No_Features,7.0
6,1705,4,Ertiga,2021,4,Comprehensive,Petrol,7,94200,Prakasam,First Owner,1462.0,Manual,,Unknown,,10.62,8.75,17.61,No_Features,9.0
17,111,2,KWID,2018,7,Comprehensive,Petrol,5,33000,ongole,First Owner,999.0,Manual,,Unknown,,5.09,3.8,25.34,No_Features,8.0
2,112,1,Verna,2017,8,Comprehensive,Petrol,5,115000,Guntur,First Owner,1591.0,Manual,,Unknown,,11.49,7.5,34.73,No_Features,7.2
1,95,4,Innova,2019,6,Expired,Diesel,7,140000,Prakasam,First Owner,2393.0,Manual,,Unknown,,25.57,19.0,25.69,No_Features,7.8
8,39,1,Amaze,2024,1,Comprehensive,Petrol,5,10000,AP40,First Owner,1199.0,Automatic,,Unknown,,11.72,9.0,23.21,No_Features,9.2
6,113,2,Alto,2021,4,Expired,Petrol,5,52000,Prakasam,Second Owner,796.0,Manual,47.33,Unknown,22.05,5.24,3.8,27.48,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity,8.0
6,1705,4,Ertiga,2019,6,Comprehensive,Diesel,7,120000,Prakasam,First Owner,1248.0,Manual,,Unknown,,11.38,10.0,12.13,No_Features,8.6
1,114,3,Fortuner,2014,11,Expired,Diesel,7,240000,Nellore,First Owner,2982.0,Manual,168.5,FWD,13.0,31.63,15.5,51.0,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,5.4
2,78,2,i20,2020,5,Expired,Petrol,5,120000,Prakasam,First Owner,1197.0,Manual,81.86,Unknown,18.6,8.81,6.75,23.38,Rear AC Vents | Lane Change Indicator | Rear Camera,7.8
5,115,3,Bolero,2020,5,Comprehensive,Diesel,7,80000,Prakasam,First Owner,1493.0,Manual,74.96,RWD,16.0,13.25,8.0,39.62,Parking Sensors,8.2
6,44,3,Vitara,2018,7,Expired,Diesel,5,108000,Visakhapatnam,First Owner,1248.0,Manual,88.5,FWD,24.3,10.21,7.9,22.62,Air Purifier | Parking Sensors,7.2
6,116,1,Ciaz,2019,6,Comprehensive,Petrol,5,113000,Prakasam,Second Owner,1462.0,Manual,103.25,Unknown,21.56,11.86,8.3,30.02,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors,7.6
6,44,3,Vitara,2019,6,Comprehensive,Diesel,5,82000,Prakasam,Second Owner,1248.0,Manual,88.5,FWD,24.3,10.21,8.2,19.69,Air Purifier | Parking Sensors,8.8
14,117,3,Hector,2020,5,Comprehensive,Petrol,6,82000,Prakasam,First Owner,1451.0,Automatic,141.0,Unknown,11.67,25.25,13.0,48.51,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | 360 Degree Camera,7.4
6,1705,4,Ertiga,2019,6,Comprehensive,Diesel,7,130000,Prakasam,First Owner,1248.0,Manual,88.5,Unknown,25.47,12.77,10.8,15.43,Parking Sensors | Automatic Climate Control | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,8.6
2,118,3,Creta,2019,6,Expired,Diesel,5,73000,Prakasam,Third Owner,1582.0,Automatic,126.2,FWD,17.6,18.88,12.5,33.79,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,7.8
17,119,2,KWID,2016,9,Comprehensive,Petrol,5,65000,Vijayawada,Third Owner,999.0,Manual,,Unknown,,4.77,2.8,41.3,No_Features,6.4
2,120,2,Santro,2012,13,Expired,LPG,5,61000,Kurnool,First Owner,1086.0,Manual,,Unknown,,5.05,2.25,55.45,No_Features,6.2
6,1705,2,Baleno,2021,4,Expired,Petrol,5,67000,Prakasam,First Owner,1197.0,Manual,,Unknown,,8.37,6.75,19.35,No_Features,9.0
1,121,3,Fortuner,2019,6,Comprehensive,Diesel,7,117000,eluru,First Owner,2755.0,Automatic,,Unknown,,40.22,27.5,31.63,No_Features,7.8
6,122,1,Ciaz,2017,8,Expired,Diesel,5,98000,Vizianagaram,First Owner,1248.0,Manual,88.5,Unknown,28.09,10.61,6.7,36.85,Rear AC Vents,7.6
6,123,2,Swift,2021,4,Expired,Petrol,5,33000,Prakasam,Third Owner,1197.0,Manual,88.5,Unknown,22.38,8.3,5.8,30.12,Android Auto/Apple CarPlay,8.2
4,124,2,Tiago,2016,9,Expired,Diesel,5,83000,Rajahmundry,First Owner,1047.0,Manual,69.0,Unknown,27.28,7.54,3.8,49.6,No_Features,6.8
19,125,3,Compass,2018,7,Comprehensive,Diesel,5,99000,Visakhapatnam,Second Owner,1956.0,Manual,,Unknown,,25.21,12.0,52.4,No_Features,6.6
6,76,4,Ertiga,2016,9,Third Party,Diesel,7,116000,Vijayawada,First Owner,1248.0,Manual,,Unknown,,11.88,7.2,39.39,No_Features,7.2
6,126,2,Celerio,2017,8,Expired,Petrol,5,39000,Vijayawada,First Owner,998.0,Manual,67.04,Unknown,23.1,6.44,3.2,50.31,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Height Adjustable Driver Seat | Bluetooth Connectivity | Steering Mounted Controls,7.2
5,127,3,Scorpio,2018,7,Third Party,Diesel,7,132000,Kurnool,Second Owner,2179.0,Manual,120.0,RWD,16.36,15.6,9.5,39.1,No_Features,7.0
6,19,2,Swift,2023,2,Comprehensive,Petrol,5,29000,AP40,First Owner,1197.0,Manual,,Unknown,,8.94,7.0,21.7,No_Features,9.2
2,25,1,Verna,2016,9,Comprehensive,Diesel,5,92000,Vijayawada,Second Owner,1582.0,Manual,126.2,Unknown,23.9,13.35,6.2,53.56,Automatic Climate Control | Parking Sensors,6.6
17,128,3,Duster,2018,7,Expired,Diesel,5,140000,Rajahmundry,First Owner,1461.0,Manual,108.45,FWD,19.6,14.9,7.9,46.98,Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control,6.4
6,1705,2,Ritz,2014,11,Comprehensive,Diesel,5,82000,Rajahmundry,Second Owner,1248.0,Manual,73.94,Unknown,23.2,8.14,3.5,57.0,No_Features,6.0
5,129,3,Thar,2024,1,Third Party,Diesel,4,21000,AP40,First Owner,2184.0,Manual,130.07,4WD,9.0,20.6,14.8,28.16,Height Adjustable Driver Seat | Cruise Control,9.2
6,19,2,Swift,2017,8,Comprehensive,Diesel,5,82000,eluru,First Owner,1248.0,Manual,74.0,Unknown,26.59,8.59,5.8,32.48,No_Features,7.6
1,130,4,Innova,2014,11,Expired,Diesel,7,250000,Vijayawada,First Owner,2494.0,Manual,100.6,Unknown,,16.81,8.2,51.22,Rear AC Vents | Tumble Fold Seats,5.4
1,131,4,Innova,2017,8,Comprehensive,Diesel,7,180000,Srikakulam,First Owner,2393.0,Manual,147.51,Unknown,,27.82,15.5,44.28,Engine Start/Stop Button | Cruise Control | Automatic Climate Control | Rear AC Vents | Rear Charging Sockets,6.0
8,132,3,WR-V,2018,7,Expired,Diesel,5,102000,Guntur,First Owner,1498.0,Manual,98.6,FWD,25.5,12.71,7.3,42.56,Automatic Climate Control | Air Purifier | Parking Sensors | Cruise Control,6.4
3,133,1,Vento,2017,8,Comprehensive,Diesel,5,133797,Guntur,First Owner,1498.0,Automatic,108.6,Unknown,22.15,16.23,6.5,59.95,Leather Seats | Automatic Climate Control | Voice Commands | Air Purifier,6.4
6,9,3,Vitara,2018,7,Expired,Diesel,5,72000,Vijayawada,First Owner,1248.0,Automatic,88.5,FWD,24.3,10.77,7.1,34.08,Air Purifier | Parking Sensors,7.6
6,89,2,Swift,2014,11,Comprehensive,Diesel,5,102533,Vijayawada,Second Owner,1248.0,Manual,74.0,Unknown,25.2,8.19,3.5,57.26,No_Features,5.6
1,134,1,Corolla,2019,6,Comprehensive,Diesel,5,42000,Prakasam,First Owner,1364.0,Manual,86.79,Unknown,21.43,21.66,12.9,40.44,Height Adjustable Driver Seat | Automatic Climate Control | Air Purifier,7.8
2,78,2,i10,2013,12,Comprehensive,Petrol,5,43000,Vijayawada,First Owner,1197.0,Automatic,,Unknown,,6.51,2.8,56.99,No_Features,6.6
2,2,2,i20,2017,8,Comprehensive,Diesel,5,89657,Vijayawada,First Owner,1396.0,Manual,,Unknown,,8.82,3.25,63.15,No_Features,6.0
12,135,3,Seltos,2022,3,Expired,Petrol,5,20000,Prakasam,First Owner,1497.0,Manual,,Unknown,,16.05,12.0,25.23,No_Features,9.2
5,136,3,XUV300,2022,3,Expired,Diesel,5,30000,Prakasam,First Owner,1497.0,Automatic,,Unknown,,15.15,8.2,45.87,No_Features,8.4
6,137,3,Vitara,2021,4,Expired,Petrol,5,20000,Prakasam,First Owner,1462.0,Automatic,,Unknown,,13.35,9.5,28.84,No_Features,8.6
2,1705,2,i20,2024,1,Expired,Petrol,5,30000,TG05,First Owner,1197.0,Manual,,Unknown,,11.73,11.5,1.96,No_Features,10.0
6,113,2,Alto,2021,4,Expired,Petrol,5,20000,Prakasam,First Owner,796.0,Manual,,Unknown,,5.24,3.5,33.21,No_Features,8.6
12,135,3,Seltos,2024,1,Expired,Petrol,5,20000,AP40,First Owner,1497.0,Automatic,,Unknown,,18.97,17.0,10.38,No_Features,10.0
6,29,2,Baleno,2018,7,Expired,Diesel,5,150000,Guntur,First Owner,1248.0,Manual,,Unknown,,8.86,6.0,32.28,No_Features,7.2
3,138,3,Taigun,2023,2,Expired,Petrol,5,50000,Ranga reddy,First Owner,999.0,Automatic,,Unknown,,21.14,18.0,14.85,No_Features,10.0
2,139,2,Santro,2006,19,Expired,Petrol,5,100000,Ranga reddy,First Owner,1086.0,Manual,,Unknown,,3.62,1.0,72.38,No_Features,5.4
6,44,3,Vitara,2019,6,Comprehensive,Diesel,5,118000,Prakasam,First Owner,1248.0,Manual,88.5,FWD,24.3,10.9,9.0,17.43,Automatic Climate Control | Air Purifier | Parking Sensors,8.6
6,44,3,Vitara,2019,6,Comprehensive,Diesel,5,50000,Prakasam,First Owner,1248.0,Manual,88.5,FWD,24.3,10.18,7.2,29.27,Air Purifier | Parking Sensors,8.6
10,1705,2,Beat,2010,15,Expired,Petrol,5,100000,Amravati,Second Owner,1199.0,Manual,,Unknown,,5.55,1.15,79.28,No_Features,5.2
2,140,2,i10,2010,15,Expired,Petrol,5,90000,nirmal,Second Owner,1197.0,Manual,78.9,Unknown,20.36,5.33,1.8,66.23,Central Locking | Air Conditioner | Digital Odometer,5.2
6,19,2,Swift,2011,14,Expired,Diesel,5,100000,Prakasam,First Owner,1248.0,Manual,73.9,Unknown,19.3,8.0,2.48,69.0,No_Features,5.4
6,141,3,Brezza,2023,2,Expired,Petrol,5,30000,Hyderabad,Second Owner,1462.0,Manual,101.64,FWD,19.89,14.01,9.7,30.76,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cruise Control | Sunroof | Advanced Internet Features,9.0
6,1705,4,Ertiga,2019,6,Expired,Diesel,7,160000,Mahbubnagar,Second Owner,1248.0,Manual,88.5,Unknown,25.47,11.38,10.0,12.13,Parking Sensors | Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,8.0
5,142,4,Marazzo,2018,7,Expired,Diesel,8,200000,Adilabad,First Owner,1497.0,Manual,121.0,Unknown,17.3,14.29,6.5,54.51,Parking Sensors | Rear AC Vents | Rear Charging Sockets | Rear Seat Armrest | Tumble Fold Seats,6.0
6,1705,4,Ertiga,2015,10,Expired,Diesel,7,61000,Unknown,Second Owner,1248.0,Manual,88.8,Unknown,20.77,10.92,4.0,63.37,Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,5.8
4,143,3,Safari,2016,9,Expired,Diesel,7,171000,Nanded,First Owner,2179.0,Manual,138.03,RWD,13.93,12.94,5.7,55.95,Height Adjustable Driver Seat,6.0
1,130,4,Innova,2014,11,Comprehensive,Diesel,7,135110,Yavatmal,Second Owner,2494.0,Manual,100.6,Unknown,,16.13,8.5,47.3,Rear AC Vents | Tumble Fold Seats,5.6
7,144,1,Laura,2012,13,Comprehensive,Diesel,5,60000,Thane,First Owner,1968.0,Manual,,Unknown,,19.78,5.0,74.72,No_Features,5.4
13,145,5,A4,2014,11,Comprehensive,Diesel,5,125000,washim,First Owner,1968.0,Automatic,147.51,Unknown,16.55,31.41,11.0,64.98,Leather Seats | Height Adjustable Driver Seat,5.0
1,146,3,Fortuner,2012,13,Expired,Diesel,7,100000,Yavatmal,Third Owner,2982.0,Manual,168.5,4WD,12.55,32.87,9.9,69.88,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,5.0
2,147,3,Alcazar,2023,2,Expired,Diesel,7,29000,Ranga reddy,First Owner,1493.0,Manual,113.98,Unknown,20.4,21.69,20.0,7.79,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,10.0
20,148,5,Rover,2019,6,Comprehensive,Diesel,7,73661,osmanabad,First Owner,2993.0,Automatic,255.0,AWD,,123.0,39.0,68.29,Memory Function For Seats,6.6
1,149,1,Etios,2016,9,Expired,Diesel,5,131000,Ranga reddy,First Owner,1364.0,Manual,67.04,Unknown,23.59,8.46,4.9,42.08,No_Features,6.4
6,44,3,Vitara,2019,6,Third Party,Diesel,5,92000,bhandara,First Owner,1248.0,Manual,88.5,FWD,24.3,10.6,8.2,22.64,Automatic Climate Control | Air Purifier | Parking Sensors,8.2
6,1705,2,Baleno,2020,5,Third Party,Petrol,5,36000,Aurangabad,First Owner,1197.0,Manual,81.8,Unknown,21.01,8.16,6.8,16.67,Automatic Climate Control | Android Auto/Apple CarPlay,9.4
4,5,2,Tiago,2020,5,Comprehensive,Petrol,5,58300,Warangal,First Owner,1199.0,Manual,84.82,Unknown,19.01,8.49,5.5,35.22,Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,8.2
6,150,2,S-Presso,2021,4,Expired,Petrol,5,65000,Nanded,First Owner,998.0,Manual,65.71,Unknown,21.7,5.56,3.95,28.96,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity | Touchscreen | Steering Mounted Controls,8.2
5,151,3,Thar,2022,3,Expired,Petrol,4,60000,Yavatmal,Second Owner,1997.0,Automatic,150.0,4WD,8.0,19.09,16.0,16.19,Height Adjustable Driver Seat | Cruise Control,9.4
6,152,5,S,2017,8,Comprehensive,Diesel,5,124000,Hyderabad,First Owner,1248.0,Manual,88.5,FWD,25.1,14.03,7.1,49.39,Automatic Climate Control | Air Purifier | Parking Sensors | Cruise Control,6.4
4,77,3,Harrier,2022,3,Comprehensive,Diesel,5,30000,Pimpri chinchwad,Second Owner,1956.0,Manual,167.67,Unknown,16.35,22.49,17.5,22.19,Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control,9.0
6,153,2,Wagon,2011,14,Comprehensive,Petrol,5,56000,Mumbai,First Owner,998.0,Manual,67.1,Unknown,18.9,4.44,2.25,49.32,Central Locking | Air Conditioner,6.2
6,105,2,Alto,2023,2,Comprehensive,Petrol,5,6200,kalyan,Second Owner,998.0,Manual,65.71,Unknown,24.39,6.15,4.3,30.08,Central Locking | Air Conditioner | Bluetooth Connectivity | Power Windows,9.0
6,1705,2,A-Star,2014,11,Expired,Petrol,5,55000,panvel,Second Owner,998.0,Manual,66.1,Unknown,19.0,4.81,2.7,43.87,Central Locking | Air Conditioner | Height Adjustable Driver Seat,6.0
21,154,5,S60,2016,9,Expired,Diesel,5,70000,Navi Mumbai,First Owner,2400.0,Automatic,190.0,AWD,,53.3,13.0,75.61,Memory Function For Seats | Adjustable Headrest,6.0
4,155,3,Nexon,2017,8,Comprehensive,Diesel,5,118000,Navi Mumbai,Second Owner,1497.0,Manual,108.5,FWD,21.5,13.17,7.5,43.05,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cooled Glovebox,6.2
8,45,1,City,2014,11,Comprehensive,Diesel,5,130000,Mumbai,First Owner,1498.0,Manual,98.6,Unknown,26.0,12.77,4.8,62.41,Automatic Climate Control | Rear AC Vents | Parking Sensors,5.0
5,156,3,XUV700,2022,3,Comprehensive,Diesel,5,30000,karad,First Owner,2198.0,Manual,182.38,FWD,15.0,22.16,19.0,14.26,Drive Modes,10.0
2,157,3,Creta,2021,4,Third Party,Diesel,5,100000,Pune,First Owner,1493.0,Manual,113.45,Unknown,18.0,19.48,16.5,15.3,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,9.0
2,18,3,Creta,2022,3,Expired,Petrol,5,50000,Chandrapur,First Owner,1497.0,Manual,113.18,Unknown,,12.8,11.5,10.16,Rear AC Vents | Parking Sensors,10.0
